"","DateTime","mfsnt","ssnt","intake_temp"
"123",2008-05-02,5.93333333333333,NA,NA
"124",2008-05-03,5.83333333333333,NA,NA
"125",2008-05-04,5.63333333333333,NA,NA
"126",2008-05-05,5.76666666666667,NA,NA
"127",2008-05-06,5.76666666666667,NA,NA
"128",2008-05-07,5.8,NA,NA
"129",2008-05-08,5.66666666666667,NA,NA
"130",2008-05-09,5.7,NA,NA
"131",2008-05-10,5.7,NA,NA
"132",2008-05-11,5.7,NA,NA
"133",2008-05-12,5.76666666666667,NA,NA
"134",2008-05-13,5.73333333333333,NA,NA
"135",2008-05-14,5.76666666666667,NA,NA
"136",2008-05-15,5.83333333333333,NA,NA
"137",2008-05-16,5.83333333333333,NA,NA
"138",2008-05-17,5.86666666666667,NA,NA
"139",2008-05-18,5.9,NA,NA
"140",2008-05-19,5.93333333333333,NA,NA
"141",2008-05-20,6,NA,NA
"142",2008-05-21,6.2,NA,NA
"143",2008-05-22,6.23333333333333,NA,NA
"144",2008-05-23,6.23333333333333,NA,NA
"145",2008-05-24,6.3,NA,NA
"146",2008-05-25,6.3,NA,NA
"147",2008-05-26,6.3,NA,NA
"148",2008-05-27,6.36666666666667,NA,NA
"149",2008-05-28,6.4,NA,NA
"150",2008-05-29,6.46666666666667,NA,NA
"151",2008-05-30,7.1,NA,NA
"152",2008-05-31,6.76666666666667,NA,NA
"153",2008-06-01,6.86666666666667,NA,NA
"154",2008-06-02,6.93333333333333,NA,NA
"155",2008-06-03,6.86666666666667,NA,NA
"156",2008-09-01,NA,NA,NA
"157",2008-09-02,NA,NA,NA
"158",2008-09-03,NA,NA,NA
"159",2008-09-04,NA,NA,NA
"160",2008-09-05,NA,NA,NA
"161",2008-09-06,NA,NA,NA
"162",2008-09-07,NA,NA,NA
"163",2008-09-08,NA,NA,NA
"164",2008-09-09,NA,NA,NA
"165",2008-09-10,NA,NA,NA
"166",2008-09-11,NA,NA,NA
"167",2008-09-12,NA,NA,NA
"168",2008-09-13,NA,NA,NA
"169",2008-09-14,NA,NA,NA
"170",2008-09-15,NA,NA,NA
"171",2008-09-16,NA,NA,NA
"172",2008-09-17,NA,NA,NA
"173",2008-09-18,NA,NA,NA
"174",2008-09-19,NA,NA,NA
"175",2008-09-20,NA,NA,NA
"176",2008-09-21,NA,NA,NA
"177",2008-09-22,NA,NA,NA
"178",2008-09-23,NA,NA,NA
"179",2008-09-24,NA,NA,NA
"180",2008-09-25,NA,NA,NA
"181",2008-09-26,NA,NA,NA
"182",2008-09-27,NA,NA,NA
"183",2008-09-28,NA,NA,NA
"184",2008-09-29,NA,NA,NA
"185",2008-09-30,NA,NA,NA
"186",2008-10-01,NA,NA,NA
"187",2008-10-02,NA,NA,NA
"188",2008-10-03,NA,NA,NA
"189",2008-10-04,NA,NA,NA
"190",2008-10-05,NA,NA,NA
"191",2008-10-06,NA,NA,NA
"192",2008-10-07,NA,NA,NA
"193",2008-10-08,NA,NA,NA
"194",2008-10-09,NA,NA,NA
"195",2008-10-10,NA,NA,NA
"196",2008-10-11,NA,NA,NA
"197",2008-10-12,NA,NA,NA
"198",2008-10-13,NA,NA,NA
"199",2008-10-14,NA,NA,NA
"200",2008-10-15,NA,NA,NA
"201",2008-10-16,NA,NA,NA
"202",2008-10-17,NA,NA,NA
"203",2008-10-18,NA,NA,NA
"204",2008-10-19,NA,NA,NA
"205",2008-10-20,NA,NA,NA
"206",2008-10-21,NA,NA,NA
"207",2008-10-22,NA,NA,NA
"208",2008-10-23,NA,NA,NA
"209",2008-10-24,NA,NA,NA
"210",2008-10-25,NA,NA,NA
"211",2008-10-26,NA,NA,NA
"212",2008-10-27,NA,NA,NA
"213",2008-10-28,NA,NA,NA
"214",2008-10-29,NA,8.5,NA
"215",2008-10-30,NA,8.56666666666667,NA
"216",2008-10-31,NA,9.46666666666667,NA
"217",2008-11-01,NA,10.5,NA
"218",2008-11-02,NA,10.6,NA
"219",2008-11-03,NA,9.8,NA
"220",2008-11-04,NA,8.46666666666667,NA
"221",2008-11-05,NA,7.6,NA
"222",2008-11-06,NA,8.33333333333333,NA
"223",2008-11-07,NA,8.7,NA
"224",2008-11-08,NA,9,NA
"225",2008-11-09,NA,8.83333333333333,NA
"226",2008-11-10,NA,8.6,NA
"227",2008-11-11,NA,8.4,NA
"228",2008-11-12,NA,9.53333333333333,NA
"229",2008-11-13,NA,9.26666666666667,NA
"230",2008-11-14,NA,7.73333333333333,NA
"231",2008-11-15,NA,7.63333333333333,NA
"232",2008-11-16,NA,7.8,NA
"233",2008-11-17,NA,8.1,NA
"234",2008-11-18,NA,8.23333333333333,NA
"235",2008-11-19,NA,8.4,NA
"236",2008-11-20,NA,8.03333333333333,NA
"237",2008-11-21,NA,7,NA
"238",2008-11-22,NA,7.03333333333333,NA
"239",2008-11-23,NA,5.8,NA
"240",2008-11-24,NA,5.33333333333333,NA
"241",2008-11-25,NA,6.03333333333333,NA
"242",2008-11-26,NA,6.43333333333333,NA
"243",2008-11-27,NA,5.76666666666667,NA
"244",2008-11-28,NA,6.86666666666667,NA
"245",2008-11-29,NA,7.8,NA
"246",2008-11-30,NA,7.46666666666667,NA
"247",2008-12-01,NA,6.73333333333333,NA
"248",2008-12-02,NA,7.66666666666667,NA
"249",2008-12-03,NA,7.4,NA
"250",2008-12-04,NA,5.9,NA
"251",2008-12-05,NA,4.7,NA
"252",2008-12-06,NA,4.5,NA
"253",2008-12-07,NA,5,NA
"254",2008-12-08,NA,5.9,NA
"255",2008-12-09,NA,5.03333333333333,NA
"256",2008-12-10,NA,4.66666666666667,NA
"257",2008-12-11,NA,5.03333333333333,NA
"258",2008-12-12,NA,5.03333333333333,NA
"259",2008-12-13,NA,4.13333333333333,NA
"260",2008-12-14,NA,3.43333333333333,NA
"261",2008-12-15,NA,2,NA
"262",2008-12-16,NA,0.5,NA
"263",2008-12-17,NA,0.5,NA
"264",2008-12-18,NA,1.36666666666667,NA
"265",2008-12-19,NA,1.4,NA
"266",2008-12-20,NA,1.66666666666667,NA
"267",2008-12-21,NA,2.4,NA
"268",2008-12-22,NA,3.3,NA
"269",2008-12-23,NA,3.7,NA
"270",2008-12-24,NA,3.5,NA
"271",2008-12-25,NA,3.4,NA
"272",2008-12-26,NA,3.63333333333333,NA
"273",2008-12-27,NA,4,NA
"274",2008-12-28,NA,4.9,NA
"275",2008-12-29,NA,5.66666666666667,NA
"276",2008-12-30,NA,5.46666666666667,NA
"277",2008-12-31,NA,5.53333333333333,NA
"278",2009-01-01,NA,5.7,NA
"279",2009-01-02,NA,5.6,NA
"280",2009-01-03,NA,4.83333333333333,NA
"281",2009-01-04,NA,4.2,NA
"282",2009-01-05,NA,5.26666666666667,NA
"283",2009-01-06,NA,6.03333333333333,NA
"284",2009-01-07,NA,6.46666666666667,NA
"285",2009-01-08,NA,6.06666666666667,NA
"286",2009-01-09,NA,5.33333333333333,NA
"287",2009-01-10,NA,5.3,NA
"288",2009-01-11,NA,5.93333333333333,NA
"289",2009-01-12,NA,5.83333333333333,NA
"290",2009-01-13,NA,5.13333333333333,NA
"291",2009-01-14,NA,4.93333333333333,NA
"292",2009-01-15,NA,4.93333333333333,NA
"293",2009-01-16,NA,4.83333333333333,NA
"294",2009-01-17,NA,4.66666666666667,NA
"295",2009-01-18,NA,4.93333333333333,NA
"296",2009-01-19,NA,4.6,NA
"297",2009-01-20,NA,4.4,NA
"298",2009-01-21,NA,4.43333333333333,NA
"299",2009-01-22,NA,5.13333333333333,NA
"300",2009-01-23,NA,4.86666666666667,NA
"301",2009-01-24,NA,5.3,NA
"302",2009-01-25,NA,4.7,NA
"303",2009-01-26,NA,3.26666666666667,NA
"304",2009-01-27,NA,2.4,NA
"305",2009-01-28,NA,3.46666666666667,NA
"306",2009-01-29,NA,3.63333333333333,NA
"307",2009-01-30,NA,3.56666666666667,NA
"308",2009-01-31,NA,4.23333333333333,NA
"309",2009-02-01,NA,3.46666666666667,NA
"310",2009-02-02,NA,3.53333333333333,NA
"311",2009-02-03,NA,4.03333333333333,NA
"312",2009-02-04,NA,4.4,NA
"313",2009-02-05,NA,4.96666666666667,NA
"314",2009-02-06,NA,5.63333333333333,NA
"315",2009-02-07,NA,5.56666666666667,NA
"316",2009-02-08,NA,4.43333333333333,NA
"317",2009-02-09,NA,4.4,NA
"318",2009-02-10,NA,3.53333333333333,NA
"319",2009-02-11,NA,3.43333333333333,NA
"320",2009-02-12,NA,3.36666666666667,NA
"321",2009-02-13,NA,3.86666666666667,NA
"322",2009-02-14,NA,3.73333333333333,NA
"323",2009-02-15,NA,4.13333333333333,NA
"324",2009-02-16,NA,4.43333333333333,NA
"325",2009-02-17,NA,5.13333333333333,NA
"326",2009-02-18,NA,4.53333333333333,NA
"327",2009-02-19,NA,4.26666666666667,NA
"328",2009-02-20,NA,4.26666666666667,NA
"329",2009-02-21,NA,4.6,NA
"330",2009-02-22,NA,5.76666666666667,NA
"331",2009-02-23,NA,6.06666666666667,NA
"332",2009-02-24,NA,5.9,NA
"333",2009-02-25,5.4,6,NA
"334",2009-02-26,5.36666666666667,5.06666666666667,NA
"335",2009-02-27,5.33333333333333,4.26666666666667,NA
"336",2009-02-28,5.66666666666667,4.96666666666667,NA
"337",2009-03-01,5.73333333333333,5.93333333333333,NA
"338",2009-03-02,5.63333333333333,6.43333333333333,NA
"339",2009-03-03,5.56666666666667,5.83333333333333,NA
"340",2009-03-04,5.66666666666667,5.16666666666667,NA
"341",2009-03-05,5.5,5.13333333333333,NA
"342",2009-03-06,5.73333333333333,4.96666666666667,NA
"343",2009-03-07,5.53333333333333,4.56666666666667,NA
"344",2009-03-08,5.76666666666667,4.1,NA
"345",2009-03-09,5.53333333333333,3.76666666666667,NA
"346",2009-03-10,5.46666666666667,3.73333333333333,NA
"347",2009-03-11,5.53333333333333,3.56666666666667,NA
"348",2009-03-12,5.76666666666667,3.86666666666667,NA
"349",2009-03-13,5.8,4.43333333333333,NA
"350",2009-03-14,5.5,4.8,NA
"351",2009-03-15,5.46666666666667,5,NA
"352",2009-03-16,5.6,5.33333333333333,NA
"353",2009-03-17,5.53333333333333,5.73333333333333,NA
"354",2009-03-18,5.63333333333333,6.23333333333333,NA
"355",2009-03-19,5.43333333333333,6.13333333333333,NA
"356",2009-03-20,5.5,6.66666666666667,NA
"357",2009-03-21,5.53333333333333,6.5,NA
"358",2009-03-22,5.56666666666667,5.6,NA
"359",2009-03-23,5.46666666666667,4.93333333333333,NA
"360",2009-03-24,5.46666666666667,5.7,NA
"361",2009-03-25,5.46666666666667,5.96666666666667,NA
"362",2009-03-26,5.56666666666667,6.4,NA
"363",2009-03-27,5.7,6.53333333333333,NA
"364",2009-03-28,5.46666666666667,6.76666666666667,NA
"365",2009-03-29,5.5,5.2,NA
"366",2009-03-30,5.5,5.16666666666667,NA
"367",2009-03-31,5.53333333333333,5.43333333333333,NA
"368",2009-04-01,5.53333333333333,5.2,NA
"369",2009-04-02,5.46666666666667,5.73333333333333,NA
"370",2009-04-03,5.46666666666667,5.3,NA
"371",2009-04-04,5.53333333333333,5.7,NA
"372",2009-04-05,5.63333333333333,6.33333333333333,NA
"373",2009-04-06,5.7,7,NA
"374",2009-04-07,5.73333333333333,7.06666666666667,NA
"375",2009-04-08,5.66666666666667,7.06666666666667,NA
"376",2009-04-09,5.76666666666667,6.76666666666667,NA
"377",2009-04-10,5.7,6.53333333333333,NA
"378",2009-04-11,5.63333333333333,6.56666666666667,NA
"379",2009-04-12,5.63333333333333,6.7,NA
"380",2009-04-13,5.73333333333333,6,NA
"381",2009-04-14,5.73333333333333,5.03333333333333,NA
"382",2009-04-15,5.56666666666667,5.56666666666667,NA
"383",2009-04-16,5.53333333333333,6.06666666666667,NA
"384",2009-04-17,5.56666666666667,6.73333333333333,NA
"385",2009-04-18,5.8,7.16666666666667,NA
"386",2009-04-19,5.53333333333333,7.86666666666667,NA
"387",2009-04-20,5.63333333333333,8.56666666666667,NA
"388",2009-04-21,5.63333333333333,8.56666666666667,NA
"389",2009-04-22,5.63333333333333,7.9,NA
"390",2009-04-23,5.63333333333333,6.8,NA
"391",2009-04-24,5.63333333333333,6.1,NA
"392",2009-04-25,5.63333333333333,5.96666666666667,NA
"393",2009-04-26,5.73333333333333,6.76666666666667,NA
"394",2009-04-27,5.73333333333333,6.86666666666667,NA
"395",2009-04-28,5.76666666666667,6.46666666666667,NA
"396",2009-04-29,5.73333333333333,6.63333333333333,NA
"397",2009-04-30,5.73333333333333,6.96666666666667,NA
"398",2009-05-01,5.8,8.23333333333333,NA
"399",2009-05-02,5.76666666666667,8.96666666666667,NA
"400",2009-05-03,5.8,7.9,NA
"401",2009-05-04,5.8,7.33333333333333,NA
"402",2009-05-05,6.03333333333333,7.16666666666667,NA
"403",2009-05-06,6.2,7.2,NA
"404",2009-05-07,5.8,7.1,NA
"405",2009-05-08,5.83333333333333,7.5,NA
"406",2009-05-09,5.9,8.1,NA
"407",2009-05-10,5.9,8.36666666666667,NA
"408",2009-05-11,5.9,8.93333333333333,NA
"409",2009-05-12,6,7.93333333333333,NA
"410",2009-05-13,6.03333333333333,6.7,NA
"411",2009-05-14,6.1,8.3,NA
"412",2009-05-15,6.53333333333333,8.5,NA
"413",2009-05-16,6.2,9.6,NA
"414",2009-05-17,6.2,10.3333333333333,NA
"415",2009-05-18,6.13333333333333,10.5666666666667,NA
"416",2009-05-19,6.16666666666667,9.86666666666667,NA
"417",2009-05-20,6.16666666666667,8.8,NA
"418",2009-05-21,6.3,9.43333333333333,NA
"419",2009-05-22,6.6,10.2333333333333,NA
"420",2009-05-23,6.66666666666667,10.5333333333333,NA
"421",2009-05-24,6.7,11.2,NA
"422",2009-05-25,6.7,10.9,NA
"423",2009-05-26,6.83333333333333,11.1,NA
"424",2009-05-27,6.93333333333333,11.8333333333333,NA
"425",2009-05-28,6.83333333333333,12.5666666666667,NA
"426",2009-05-29,6.9,13.6666666666667,NA
"427",2009-05-30,6.93333333333333,14.0666666666667,NA
"428",2009-05-31,6.9,14.3333333333333,NA
"429",2009-06-01,6.66666666666667,14.2666666666667,NA
"430",2009-06-02,6.5,13.5,NA
"431",2009-06-03,6.56666666666667,13.8666666666667,NA
"432",2009-06-04,6.53333333333333,13.9333333333333,NA
"433",2009-06-05,6.63333333333333,13.1,NA
"434",2009-06-06,6.66666666666667,11.9333333333333,NA
"435",2009-06-07,6.66666666666667,12,NA
"436",2009-06-08,6.76666666666667,13.1333333333333,NA
"437",2009-06-09,6.86666666666667,13.5333333333333,NA
"438",2009-06-10,6.83333333333333,13.7333333333333,NA
"439",2009-06-11,6.76666666666667,13.3333333333333,NA
"440",2009-06-12,6.9,13.7,NA
"441",2009-06-13,6.7,14.0666666666667,NA
"442",2009-06-14,6.83333333333333,14.8666666666667,NA
"443",2009-06-15,6.73333333333333,15.5,NA
"444",2009-06-16,6.8,15.4666666666667,NA
"445",2009-06-17,6.8,15.8666666666667,NA
"446",2009-06-18,6.86666666666667,16.1666666666667,NA
"447",2009-06-19,6.8,15.6666666666667,NA
"448",2009-06-20,6.86666666666667,13.6333333333333,NA
"449",2009-06-21,6.83333333333333,12.8333333333333,NA
"450",2009-06-22,6.8,13.4666666666667,NA
"451",2009-06-23,6.9,14.3333333333333,NA
"452",2009-06-24,6.93333333333333,15.6333333333333,NA
"453",2009-06-25,6.96666666666667,16.3,NA
"454",2009-06-26,7.03333333333333,15.8333333333333,NA
"455",2009-06-27,7.03333333333333,15.9333333333333,NA
"456",2009-06-28,7,16.3333333333333,NA
"457",2009-06-29,7.1,16.2333333333333,NA
"458",2009-06-30,7.1,16.0666666666667,NA
